ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-04,48.466732,36.00764937578238,119.2073163063471,48.466732,48.466732,30.597006423124245,30.597006423124245,30.597006423124245,-4.829165624502873,-4.829165624502873,-4.829165624502873,35.42617204762712,35.42617204762712,35.42617204762712,0.0,0.0,0.0,79.06373842312425
2020-01-05,48.47933697913521,42.08430847652519,123.86930315676001,48.47933697913521,48.47933697913521,33.055847802711334,33.055847802711334,33.055847802711334,-1.7664915712550342,-1.7664915712550342,-1.7664915712550342,34.82233937396637,34.82233937396637,34.82233937396637,0.0,0.0,0.0,81.53518478184654
2020-01-06,48.49194195827042,43.837527384916775,129.74558651008607,48.49194195827042,48.49194195827042,36.99773326171043,36.99773326171043,36.99773326171043,2.8725797445755585,2.8725797445755585,2.8725797445755585,34.12515351713487,34.12515351713487,34.12515351713487,0.0,0.0,0.0,85.48967521998085
2020-01-07,48.50454693740563,43.53097918039987,127.54199288069887,48.50454693740563,48.50454693740563,38.369675565078325,38.369675565078325,38.369675565078325,5.0676279753316225,5.0676279753316225,5.0676279753316225,33.30204758974671,33.30204758974671,33.30204758974671,0.0,0.0,0.0,86.87422250248395
2020-01-09,48.52975689567605,40.49596450327116,121.9274799851836,48.52975689567605,48.52975689567605,31.68261792342986,31.68261792342986,31.68261792342986,0.5175441599990763,0.5175441599990763,0.5175441599990763,31.165073763430783,31.165073763430783,31.165073763430783,0.0,0.0,0.0,80.21237481910592
2020-01-10,48.542361874811256,36.74800047532195,118.27470938160111,48.542361874811256,48.542361874811256,28.336738327554,28.336738327554,28.336738327554,-1.4691458893607179,-1.4691458893607179,-1.4691458893607179,29.80588421691472,29.80588421691472,29.80588421691472,0.0,0.0,0.0,76.87910020236525
2020-01-11,48.55496685394647,31.37397320372358,113.93217522061711,48.55496685394647,48.55496685394647,23.40236714306779,23.40236714306779,23.40236714306779,-4.829165624498757,-4.829165624498757,-4.829165624498757,28.231532767566545,28.231532767566545,28.231532767566545,0.0,0.0,0.0,71.95733399701426
2020-01-12,48.56757183308167,34.3901875204977,114.8641946412466,48.56757183308167,48.56757183308167,24.666940196145003,24.666940196145003,24.666940196145003,-1.7664915712494802,-1.7664915712494802,-1.7664915712494802,26.433431767394485,26.433431767394485,26.433431767394485,0.0,0.0,0.0,73.23451202922668
2020-01-13,48.580176812216884,32.38674128515029,117.09937365310455,48.580176812216884,48.580176812216884,27.281922822503557,27.281922822503557,27.281922822503557,2.87257974458105,2.87257974458105,2.87257974458105,24.409343077922504,24.409343077922504,24.409343077922504,0.0,0.0,0.0,75.86209963472044
2020-01-14,48.5927817913521,36.73545618472908,118.0512842575635,48.5927817913521,48.5927817913521,27.231138939805483,27.231138939805483,27.231138939805483,5.067627975329387,5.067627975329387,5.067627975329387,22.163510964476096,22.163510964476096,22.163510964476096,0.0,0.0,0.0,75.82392073115759
