ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-04,34742.98082408,30931.110413679304,55513.19878860625,34742.98082408,34742.98082408,8353.733793391897,8353.733793391897,8353.733793391897,349.924310052012,349.924310052012,349.924310052012,8003.809483339885,8003.809483339885,8003.809483339885,0.0,0.0,0.0,43096.714617471895
2020-01-05,34767.784864935566,30624.188172283542,56398.202319077776,34767.784864935566,34767.784864935566,8247.779677845818,8247.779677845818,8247.779677845818,616.7033445971898,616.7033445971898,616.7033445971898,7631.0763332486285,7631.0763332486285,7631.0763332486285,0.0,0.0,0.0,43015.56454278139
2020-01-06,34792.58890579113,30185.119464831878,55087.85000350717,34792.58890579113,34792.58890579113,8078.773482881604,8078.773482881604,8078.773482881604,832.6889565722353,832.6889565722353,832.6889565722353,7246.084526309369,7246.084526309369,7246.084526309369,0.0,0.0,0.0,42871.36238867274
2020-01-07,34817.3929466467,32076.79091746172,57701.57025543938,34817.3929466467,34817.3929466467,9919.181447953577,9919.181447953577,9919.181447953577,3077.6882460924626,3077.6882460924626,3077.6882460924626,6841.493201861113,6841.493201861113,6841.493201861113,0.0,0.0,0.0,44736.57439460028
2020-01-09,34867.00102835783,26125.982958174878,51237.03526371086,34867.00102835783,34867.00102835783,4204.523501708718,4204.523501708718,4204.523501708718,-1743.6808443181455,-1743.6808443181455,-1743.6808443181455,5948.204346026863,5948.204346026863,5948.204346026863,0.0,0.0,0.0,39071.52453006655
2020-01-10,34891.8050692134,24482.409284803307,50155.43620750351,34891.8050692134,34891.8050692134,2340.572084779148,2340.572084779148,2340.572084779148,-3108.858696723097,-3108.858696723097,-3108.858696723097,5449.430781502245,5449.430781502245,5449.430781502245,0.0,0.0,0.0,37232.377153992544
2020-01-11,34916.60911006897,26978.48969523085,53089.19923787558,34916.60911006897,34916.60911006897,5261.1248884365,5261.1248884365,5261.1248884365,349.92431005754065,349.92431005754065,349.92431005754065,4911.20057837896,4911.20057837896,4911.20057837896,0.0,0.0,0.0,40177.733998505464
2020-01-12,34941.41315092453,27409.858155633017,53191.12594459991,34941.41315092453,34941.41315092453,4948.359218343259,4948.359218343259,4948.359218343259,616.7033445985936,616.7033445985936,616.7033445985936,4331.655873744666,4331.655873744666,4331.655873744666,0.0,0.0,0.0,39889.77236926778
2020-01-13,34966.217191780095,26987.112890360622,52506.732808459536,34966.217191780095,34966.217191780095,4543.038482513492,4543.038482513492,4543.038482513492,832.6889565775269,832.6889565775269,832.6889565775269,3710.349525935965,3710.349525935965,3710.349525935965,0.0,0.0,0.0,39509.255674293585
2020-01-14,34991.02123263566,26799.720857165146,54199.38735947955,34991.02123263566,34991.02123263566,6125.949240581287,6125.949240581287,6125.949240581287,3077.6882460896622,3077.6882460896622,3077.6882460896622,3048.260994491625,3048.260994491625,3048.260994491625,0.0,0.0,0.0,41116.97047321695
2020-01-16,35040.62931434679,21349.433755440896,47320.13009246378,35040.62931434679,35040.62931434679,-131.07640738600995,-131.07640738600995,-131.07640738600995,-1743.6808443200207,-1743.6808443200207,-1743.6808443200207,1612.6044369340111,1612.6044369340111,1612.6044369340111,0.0,0.0,0.0,34909.55290696078
2020-01-17,35065.43335520236,20248.526399211918,46105.61032158069,35065.43335520236,35065.43335520236,-2261.1405363390586,-2261.1405363390586,-2261.1405363390586,-3108.858696713276,-3108.858696713276,-3108.858696713276,847.7181603742174,847.7181603742174,847.7181603742174,0.0,0.0,0.0,32804.2928188633
2020-01-18,35090.23739605793,22631.48502430947,47874.83272740784,35090.23739605793,35090.23739605793,409.10340855605,409.10340855605,409.10340855605,349.92431005214877,349.92431005214877,349.92431005214877,59.17909850390122,59.17909850390122,59.17909850390122,0.0,0.0,0.0,35499.34080461398
2020-01-19,35115.04143691349,22635.86876046941,48520.67265266248,35115.04143691349,35115.04143691349,-129.30239189072287,-129.30239189072287,-129.30239189072287,616.7033445938628,616.7033445938628,616.7033445938628,-746.0057364845857,-746.0057364845857,-746.0057364845857,0.0,0.0,0.0,34985.73904502277
2020-01-20,35139.84547776906,21844.04907632332,47086.24814744867,35139.84547776906,35139.84547776906,-727.3881847782887,-727.3881847782887,-727.3881847782887,832.6889565772235,832.6889565772235,832.6889565772235,-1560.0771413555121,-1560.0771413555121,-1560.0771413555121,0.0,0.0,0.0,34412.457292990766
2020-01-21,35164.649518624625,23277.71214380269,48163.540498216375,35164.649518624625,35164.649518624625,702.9556672676314,702.9556672676314,702.9556672676314,3077.688246086861,3077.688246086861,3077.688246086861,-2374.7325788192297,-2374.7325788192297,-2374.7325788192297,0.0,0.0,0.0,35867.60518589226
2020-01-23,35214.25760033575,17154.215805998338,42053.780309248745,35214.25760033575,35214.25760033575,-5714.893273308578,-5714.893273308578,-5714.893273308578,-1743.6808443218968,-1743.6808443218968,-1743.6808443218968,-3971.212428986681,-3971.212428986681,-3971.212428986681,0.0,0.0,0.0,29499.364327027175
2020-01-24,35239.06164119132,14291.99176337907,39775.45110697616,35239.06164119132,35239.06164119132,-7844.609420704589,-7844.609420704589,-7844.609420704589,-3108.858696714565,-3108.858696714565,-3108.858696714565,-4735.750723990025,-4735.750723990025,-4735.750723990025,0.0,0.0,0.0,27394.45222048673
